date,1. open,2. high,3. low,4. close,5. volume
2020-04-27 09:44:00,280.8,281.069,280.73,280.9,65212.0
2020-04-27 09:45:00,280.85,281.0,280.4225,280.5597,96584.0
2020-04-27 09:46:00,280.555,280.7999,280.48,280.73,49499.0
2020-04-27 09:47:00,280.74,281.08,280.7,280.91,85780.0
2020-04-27 09:48:00,280.88,281.02,280.62,281.0,60450.0
2020-04-27 09:49:00,280.98,281.26,280.72,281.257,78396.0
2020-04-27 09:50:00,281.44,281.7,281.23,281.5565,151368.0
2020-04-27 09:51:00,281.52,282.32,281.44,282.1001,213180.0
2020-04-27 09:52:00,282.14,282.62,282.03,282.39,165795.0
2020-04-27 09:53:00,282.3902,283.1,282.39,282.82,222629.0
2020-04-27 09:54:00,282.78,283.0816,282.75,283.0,122449.0
2020-04-27 09:55:00,283.0,283.74,282.952,283.52,180022.0
2020-04-27 09:56:00,283.49,283.61,283.16,283.3536,152371.0
2020-04-27 09:57:00,283.35,283.6027,283.17,283.44,83720.0
2020-04-27 09:58:00,283.415,283.62,283.355,283.47,69665.0
2020-04-27 09:59:00,283.44,284.0,283.39,283.87,157131.0
2020-04-27 10:00:00,283.89,284.23,283.77,284.19,124858.0
2020-04-27 10:01:00,284.17,284.2,283.63,283.9529,90644.0
2020-04-27 10:02:00,283.96,284.185,283.85,284.03,77325.0
2020-04-27 10:03:00,284.105,284.19,283.95,284.05,68216.0
2020-04-27 10:04:00,284.0771,284.5,284.0771,284.395,125490.0
2020-04-27 10:05:00,284.3843,284.54,284.2002,284.24,116582.0
2020-04-27 10:06:00,284.24,284.54,284.15,284.2399,85487.0
2020-04-27 10:07:00,284.225,284.45,284.0,284.14,98000.0
2020-04-27 10:08:00,284.15,284.45,284.06,284.07,67008.0
2020-04-27 10:09:00,284.07,284.27,284.0,284.04,49476.0
2020-04-27 10:10:00,284.04,284.12,283.655,283.655,117365.0
2020-04-27 10:11:00,283.67,283.75,283.45,283.46,130140.0
2020-04-27 10:12:00,283.4673,283.88,283.37,283.815,100679.0
2020-04-27 10:13:00,283.8001,283.87,283.5402,283.6,49831.0
2020-04-27 10:14:00,283.6,283.645,283.34,283.6176,75974.0
2020-04-27 10:15:00,283.64,283.77,283.58,283.61,74839.0
2020-04-27 10:16:00,283.61,283.8,283.3,283.4,63413.0
2020-04-27 10:17:00,283.36,283.4973,283.21,283.39,58514.0
2020-04-27 10:18:00,283.395,283.7099,283.395,283.7,54153.0
2020-04-27 10:19:00,283.67,283.76,283.5844,283.61,56379.0
2020-04-27 10:20:00,283.61,283.61,283.36,283.525,60529.0
2020-04-27 10:21:00,283.51,283.96,283.51,283.66,76409.0
2020-04-27 10:22:00,283.67,283.67,283.11,283.15,99621.0
2020-04-27 10:23:00,283.15,283.3025,283.0693,283.08,54136.0
2020-04-27 10:24:00,283.0701,283.2883,283.0,283.1595,87720.0
2020-04-27 10:25:00,283.17,283.225,283.0201,283.0501,57031.0
2020-04-27 10:26:00,283.05,283.07,282.89,282.99,71573.0
2020-04-27 10:27:00,282.99,283.315,282.965,283.105,73872.0
2020-04-27 10:28:00,283.13,283.178,282.65,282.68,88589.0
2020-04-27 10:29:00,282.6753,282.99,282.6701,282.93,83415.0
2020-04-27 10:30:00,282.937,283.22,282.9024,283.14,66375.0
2020-04-27 10:31:00,283.15,283.24,282.9,282.942,50913.0
2020-04-27 10:32:00,282.98,283.04,282.6805,282.72,56060.0
2020-04-27 10:33:00,282.72,282.94,282.62,282.8193,64996.0
2020-04-27 10:34:00,282.8318,282.85,282.73,282.815,30614.0
2020-04-27 10:35:00,282.84,282.85,282.22,282.35,104646.0
2020-04-27 10:36:00,282.35,282.35,281.91,282.25,124191.0
2020-04-27 10:37:00,282.26,282.52,282.16,282.3116,103135.0
2020-04-27 10:38:00,282.3183,282.36,281.91,281.9297,56888.0
2020-04-27 10:39:00,281.92,282.21,281.92,282.1791,59362.0
2020-04-27 10:40:00,282.16,282.23,281.92,282.23,53469.0
2020-04-27 10:41:00,282.22,282.26,282.1,282.1,39800.0
2020-04-27 10:42:00,282.125,282.24,282.02,282.1501,41886.0
2020-04-27 10:43:00,282.15,282.15,281.91,282.0,46567.0
2020-04-27 10:44:00,282.02,282.031,281.77,281.9599,75390.0
2020-04-27 10:45:00,281.94,282.0,281.72,281.75,57079.0
2020-04-27 10:46:00,281.76,281.76,281.34,281.34,93392.0
2020-04-27 10:47:00,281.3988,281.45,281.05,281.29,115815.0
2020-04-27 10:48:00,281.29,281.52,281.25,281.47,59551.0
2020-04-27 10:49:00,281.4903,281.56,281.15,281.2095,85435.0
2020-04-27 10:50:00,281.22,281.4708,281.2,281.4708,41821.0
2020-04-27 10:51:00,281.4762,281.665,281.12,281.15,98596.0
2020-04-27 10:52:00,281.14,281.54,281.13,281.4501,59122.0
2020-04-27 10:53:00,281.48,282.08,281.48,282.0482,116880.0
2020-04-27 10:54:00,282.05,282.0583,281.73,281.7858,81707.0
2020-04-27 10:55:00,281.8,281.8999,281.57,281.8778,69533.0
2020-04-27 10:56:00,281.892,281.97,281.78,281.93,60201.0
2020-04-27 10:57:00,281.94,282.13,281.9,282.04,65678.0
2020-04-27 10:58:00,282.05,282.1,281.78,281.81,55345.0
2020-04-27 10:59:00,281.81,281.91,281.62,281.66,54630.0
2020-04-27 11:00:00,281.685,281.69,281.232,281.37,68083.0
2020-04-27 11:01:00,281.37,281.56,281.12,281.14,57619.0
2020-04-27 11:02:00,281.15,281.15,280.71,280.9,109185.0
2020-04-27 11:03:00,280.88,281.35,280.88,281.25,116615.0
2020-04-27 11:04:00,281.28,281.351,281.1665,281.28,47136.0
2020-04-27 11:05:00,281.3012,281.474,281.2,281.39,73010.0
2020-04-27 11:06:00,281.395,281.671,281.37,281.66,45047.0
2020-04-27 11:07:00,281.67,281.815,281.47,281.81,61640.0
2020-04-27 11:08:00,281.81,282.0,281.76,282.0,85691.0
2020-04-27 11:09:00,281.97,282.0,281.79,281.8893,45770.0
2020-04-27 11:10:00,281.93,282.09,281.88,282.0758,52875.0
2020-04-27 11:11:00,282.065,282.25,281.9,282.08,70271.0
2020-04-27 11:12:00,282.04,282.2299,281.9,282.095,40924.0
2020-04-27 11:13:00,282.1057,282.43,282.1,282.43,57052.0
2020-04-27 11:14:00,282.43,282.59,282.35,282.59,65399.0
2020-04-27 11:15:00,282.58,282.6927,282.48,282.57,55947.0
2020-04-27 11:16:00,282.58,282.68,282.5,282.54,49594.0
2020-04-27 11:17:00,282.534,282.5497,282.32,282.4208,41241.0
2020-04-27 11:18:00,282.4322,282.5,282.2302,282.475,48076.0
2020-04-27 11:19:00,282.48,282.63,282.45,282.6266,59701.0
2020-04-27 11:20:00,282.62,282.97,282.618,282.91,67903.0
2020-04-27 11:21:00,282.915,283.01,282.7007,282.92,83411.0
2020-04-27 11:22:00,282.91,282.94,282.77,282.87,50947.0
2020-04-27 11:23:00,282.8501,282.86,282.68,282.77,38563.0
2020-04-27 11:24:00,282.77,282.81,282.54,282.735,58612.0
2020-04-27 11:25:00,282.69,282.98,282.68,282.88,61513.0
2020-04-27 11:26:00,282.86,283.15,282.77,283.09,94593.0
2020-04-27 11:27:00,283.09,283.16,282.9301,283.16,40566.0
2020-04-27 11:28:00,283.1531,283.31,283.05,283.31,60645.0
2020-04-27 11:29:00,283.29,283.315,283.07,283.085,55000.0
2020-04-27 11:30:00,283.08,283.2,283.02,283.11,45427.0
2020-04-27 11:31:00,283.11,283.21,283.02,283.02,43084.0
2020-04-27 11:32:00,283.05,283.1382,282.9,283.1382,51654.0
2020-04-27 11:33:00,283.1,283.24,282.87,282.92,36946.0
2020-04-27 11:34:00,282.92,283.25,282.92,283.2,50325.0
2020-04-27 11:35:00,283.19,283.33,282.9844,282.9844,54378.0
2020-04-27 11:36:00,283.0,283.07,282.82,283.04,49178.0
2020-04-27 11:37:00,283.0615,283.09,282.95,282.97,35182.0
2020-04-27 11:38:00,282.9813,283.15,282.98,283.06,34564.0
2020-04-27 11:39:00,283.06,283.2,283.0301,283.13,35244.0
2020-04-27 11:40:00,283.12,283.19,282.95,282.95,25683.0
2020-04-27 11:41:00,282.9356,283.06,282.82,282.8562,42629.0
2020-04-27 11:42:00,282.89,282.91,282.68,282.81,39023.0
2020-04-27 11:43:00,282.815,282.82,282.68,282.77,23348.0
2020-04-27 11:44:00,282.78,282.91,282.76,282.845,49486.0
2020-04-27 11:45:00,282.851,282.915,282.65,282.9,36422.0
2020-04-27 11:46:00,282.9017,282.95,282.8,282.8499,34182.0
2020-04-27 11:47:00,282.83,282.9896,282.82,282.93,29952.0
2020-04-27 11:48:00,282.945,283.04,282.87,282.91,30980.0
2020-04-27 11:49:00,282.9099,282.94,282.6101,282.79,46658.0
2020-04-27 11:50:00,282.785,282.815,282.5802,282.64,30702.0
2020-04-27 11:51:00,282.635,282.79,282.56,282.5854,42883.0
2020-04-27 11:52:00,282.59,282.66,282.46,282.58,43072.0
2020-04-27 11:53:00,282.5601,282.6499,282.27,282.3451,52885.0
2020-04-27 11:54:00,282.3391,282.51,282.32,282.4186,33445.0
2020-04-27 11:55:00,282.41,282.48,282.27,282.31,41230.0
2020-04-27 11:56:00,282.32,282.6,282.32,282.4,32222.0
2020-04-27 11:57:00,282.3807,282.3807,282.2,282.31,35635.0
2020-04-27 11:58:00,282.27,282.39,282.25,282.36,36192.0
2020-04-27 11:59:00,282.37,282.37,282.11,282.14,35103.0
2020-04-27 12:00:00,282.1403,282.2599,282.11,282.231,21909.0
2020-04-27 12:01:00,282.24,282.4599,281.96,281.96,59249.0
2020-04-27 12:02:00,281.96,282.1027,281.9,282.03,59679.0
2020-04-27 12:03:00,282.03,282.0699,281.8,281.84,51819.0
2020-04-27 12:04:00,281.83,281.83,281.5,281.6693,63907.0
2020-04-27 12:05:00,281.635,281.7,281.38,281.4,49866.0
2020-04-27 12:06:00,281.42,281.67,281.42,281.475,56099.0
2020-04-27 12:07:00,281.48,281.74,281.4,281.53,51989.0
2020-04-27 12:08:00,281.5534,281.71,281.54,281.64,29924.0
2020-04-27 12:09:00,281.69,281.82,281.54,281.54,45550.0
2020-04-27 12:10:00,281.51,281.62,281.4375,281.54,34724.0
2020-04-27 12:11:00,281.52,281.66,281.25,281.36,104862.0
2020-04-27 12:12:00,281.41,281.4707,281.3,281.41,34870.0
2020-04-27 12:13:00,281.46,281.47,281.2,281.31,53993.0
2020-04-27 12:14:00,281.3,281.3172,281.1,281.2675,26987.0
2020-04-27 12:15:00,281.25,281.4913,281.18,281.465,66881.0
2020-04-27 12:16:00,281.462,281.88,281.38,281.88,75826.0
2020-04-27 12:17:00,281.9,282.075,281.88,282.01,82783.0
2020-04-27 12:18:00,282.0,282.17,281.97,282.03,28218.0
2020-04-27 12:19:00,282.02,282.09,281.92,281.9416,42504.0
2020-04-27 12:20:00,281.9356,282.04,281.9356,282.0,20652.0
2020-04-27 12:21:00,281.995,282.02,281.87,281.8899,26087.0
2020-04-27 12:22:00,281.87,282.0563,281.7102,282.0,35954.0
2020-04-27 12:23:00,282.0099,282.1398,281.99,282.03,42619.0
2020-04-27 12:24:00,282.02,282.02,281.83,281.9616,39274.0
2020-04-27 12:25:00,281.9501,282.056,281.9,282.04,36356.0
2020-04-27 12:26:00,282.03,282.1,281.96,282.03,24490.0
2020-04-27 12:27:00,282.016,282.08,281.92,282.03,26191.0
2020-04-27 12:28:00,282.0188,282.0188,281.8,281.8,22413.0
2020-04-27 12:29:00,281.8,281.8,281.52,281.71,48580.0
2020-04-27 12:30:00,281.73,281.79,281.68,281.75,26769.0
2020-04-27 12:31:00,281.77,281.918,281.76,281.8301,27105.0
2020-04-27 12:32:00,281.85,282.0699,281.85,282.0618,28762.0
2020-04-27 12:33:00,282.058,282.23,282.0444,282.1701,29540.0
2020-04-27 12:34:00,282.15,282.15,281.88,282.1087,43398.0
2020-04-27 12:35:00,282.1,282.21,282.08,282.1321,24327.0
2020-04-27 12:36:00,282.1206,282.4,282.1013,282.22,58340.0
2020-04-27 12:37:00,282.22,282.36,282.15,282.155,24767.0
2020-04-27 12:38:00,282.1284,282.16,281.88,282.04,48031.0
2020-04-27 12:39:00,282.03,282.1,281.99,282.03,16601.0
2020-04-27 12:40:00,282.0,282.06,281.85,282.06,23383.0
2020-04-27 12:41:00,282.04,282.08,281.73,281.85,25862.0
2020-04-27 12:42:00,281.87,281.94,281.76,281.87,17185.0
2020-04-27 12:43:00,281.8599,281.8599,281.62,281.6758,52884.0
2020-04-27 12:44:00,281.7,281.925,281.64,281.9,38382.0
2020-04-27 12:45:00,281.91,281.99,281.75,281.93,27909.0
2020-04-27 12:46:00,281.92,281.96,281.64,281.71,28122.0
2020-04-27 12:47:00,281.73,281.73,281.48,281.53,39834.0
2020-04-27 12:48:00,281.524,281.67,281.5,281.65,21972.0
2020-04-27 12:49:00,281.66,281.8,281.62,281.74,29279.0
2020-04-27 12:50:00,281.74,281.765,281.6822,281.6958,14123.0
2020-04-27 12:51:00,281.71,281.87,281.68,281.865,29098.0
2020-04-27 12:52:00,281.86,281.86,281.6,281.66,22387.0
2020-04-27 12:53:00,281.68,281.68,281.54,281.58,21787.0
2020-04-27 12:54:00,281.6,281.69,281.5532,281.69,32526.0
2020-04-27 12:55:00,281.69,281.72,281.55,281.63,19045.0
2020-04-27 12:56:00,281.62,281.87,281.62,281.755,33909.0
2020-04-27 12:57:00,281.77,281.83,281.71,281.82,25179.0
2020-04-27 12:58:00,281.83,281.94,281.7801,281.87,42446.0
2020-04-27 12:59:00,281.855,281.94,281.755,281.8482,27568.0
2020-04-27 13:00:00,281.83,282.01,281.76,281.81,23736.0
2020-04-27 13:01:00,281.8064,281.82,281.61,281.625,17578.0
2020-04-27 13:02:00,281.61,281.6588,281.28,281.32,46738.0
2020-04-27 13:03:00,281.348,281.425,281.29,281.32,34972.0
2020-04-27 13:04:00,281.3502,281.37,281.03,281.1,40945.0
2020-04-27 13:05:00,281.1,281.2288,281.1,281.18,13266.0
2020-04-27 13:06:00,281.273,281.4,281.2,281.4,47888.0
2020-04-27 13:07:00,281.42,281.42,281.27,281.2814,20660.0
2020-04-27 13:08:00,281.27,281.3,281.21,281.3,21860.0
2020-04-27 13:09:00,281.295,281.31,281.16,281.26,41638.0
2020-04-27 13:10:00,281.255,281.28,281.1079,281.186,21918.0
2020-04-27 13:11:00,281.19,281.305,281.18,281.22,17580.0
2020-04-27 13:12:00,281.2,281.24,281.1,281.1621,18881.0
2020-04-27 13:13:00,281.1579,281.3697,281.1579,281.29,32589.0
2020-04-27 13:14:00,281.31,281.4599,281.2799,281.3429,24842.0
2020-04-27 13:15:00,281.3442,281.41,281.29,281.36,14534.0
2020-04-27 13:16:00,281.3461,281.44,281.12,281.165,28004.0
2020-04-27 13:17:00,281.14,281.14,280.7183,281.03,121040.0
2020-04-27 13:18:00,281.06,281.1498,281.02,281.0842,45845.0
2020-04-27 13:19:00,281.0619,281.14,280.8501,280.878,39226.0
2020-04-27 13:20:00,280.88,280.96,280.625,280.7899,50418.0
2020-04-27 13:21:00,280.8,280.85,280.6801,280.7,31580.0
2020-04-27 13:22:00,280.72,280.8099,280.63,280.7396,39434.0
2020-04-27 13:23:00,280.73,280.97,280.73,280.7799,36041.0
2020-04-27 13:24:00,280.767,280.77,280.545,280.545,47396.0
2020-04-27 13:25:00,280.53,280.59,280.3522,280.41,49428.0
2020-04-27 13:26:00,280.3848,280.7,280.36,280.62,44222.0
2020-04-27 13:27:00,280.63,280.93,280.6111,280.88,51217.0
2020-04-27 13:28:00,280.87,281.09,280.87,281.04,58736.0
2020-04-27 13:29:00,281.02,281.098,281.01,281.02,42524.0
2020-04-27 13:30:00,281.15,281.175,281.01,281.02,25977.0
2020-04-27 13:31:00,280.99,281.15,280.895,281.11,39485.0
2020-04-27 13:32:00,281.1,281.1065,280.93,281.01,27349.0
2020-04-27 13:33:00,281.01,281.056,280.78,280.91,37359.0
2020-04-27 13:34:00,280.92,280.9693,280.85,280.86,22718.0
2020-04-27 13:35:00,280.845,280.9399,280.75,280.9261,30771.0
2020-04-27 13:36:00,280.91,281.01,280.56,280.71,41407.0
2020-04-27 13:37:00,280.738,281.01,280.71,281.01,31505.0
2020-04-27 13:38:00,280.99,281.31,280.99,281.31,62438.0
2020-04-27 13:39:00,281.32,281.341,281.15,281.21,44974.0
2020-04-27 13:40:00,281.235,281.29,281.16,281.22,29716.0
2020-04-27 13:41:00,281.22,281.47,281.2,281.4,70117.0
2020-04-27 13:42:00,281.37,281.5597,281.3,281.4365,42716.0
2020-04-27 13:43:00,281.4277,281.4301,281.13,281.19,33061.0
2020-04-27 13:44:00,281.2,281.41,281.2,281.31,30680.0
2020-04-27 13:45:00,281.3251,281.52,281.24,281.3999,27982.0
2020-04-27 13:46:00,281.3691,281.4,281.2,281.4,20306.0
2020-04-27 13:47:00,281.39,281.39,281.21,281.24,23731.0
2020-04-27 13:48:00,281.2352,281.57,281.21,281.37,35070.0
2020-04-27 13:49:00,281.36,281.4399,281.3,281.305,19368.0
2020-04-27 13:50:00,281.32,281.45,281.2132,281.36,21736.0
2020-04-27 13:51:00,281.35,281.6174,281.32,281.59,25727.0
2020-04-27 13:52:00,281.62,281.7807,281.59,281.74,46206.0
2020-04-27 13:53:00,281.7366,281.84,281.64,281.77,38472.0
2020-04-27 13:54:00,281.78,281.78,281.63,281.71,27225.0
2020-04-27 13:55:00,281.71,281.81,281.65,281.78,23634.0
2020-04-27 13:56:00,281.7876,281.97,281.69,281.8062,37745.0
2020-04-27 13:57:00,281.81,281.88,281.7,281.82,29048.0
2020-04-27 13:58:00,281.83,281.85,281.75,281.75,22174.0
2020-04-27 13:59:00,281.72,281.7299,281.56,281.68,26325.0
2020-04-27 14:00:00,281.75,281.81,281.59,281.7194,32402.0
2020-04-27 14:01:00,281.695,282.09,281.695,281.9,71077.0
2020-04-27 14:02:00,281.9125,282.12,281.8801,282.0865,39215.0
2020-04-27 14:03:00,282.055,282.18,281.94,281.98,38446.0
2020-04-27 14:04:00,281.96,282.16,281.92,282.08,27341.0
2020-04-27 14:05:00,282.0727,282.2,282.0101,282.0698,25500.0
2020-04-27 14:06:00,282.0726,282.35,281.93,282.19,41475.0
2020-04-27 14:07:00,282.18,282.26,282.11,282.1837,22003.0
2020-04-27 14:08:00,282.19,282.24,281.9301,282.07,40387.0
2020-04-27 14:09:00,282.05,282.16,282.03,282.135,18976.0
2020-04-27 14:10:00,282.11,282.11,281.95,282.0699,22969.0
2020-04-27 14:11:00,282.0399,282.23,282.01,282.18,21624.0
2020-04-27 14:12:00,282.16,282.25,282.14,282.21,24897.0
2020-04-27 14:13:00,282.22,282.25,282.17,282.21,13540.0
2020-04-27 14:14:00,282.19,282.22,282.0994,282.185,28685.0
2020-04-27 14:15:00,282.17,282.3,282.11,282.11,33430.0
2020-04-27 14:16:00,282.1,282.2201,282.0201,282.11,30218.0
2020-04-27 14:17:00,282.1,282.11,281.9088,282.05,30164.0
2020-04-27 14:18:00,282.06,282.2,282.06,282.16,24428.0
2020-04-27 14:19:00,282.1401,282.22,282.14,282.171,21593.0
2020-04-27 14:20:00,282.16,282.36,282.16,282.235,35692.0
2020-04-27 14:21:00,282.24,282.45,282.22,282.4214,46996.0
2020-04-27 14:22:00,282.42,282.48,282.34,282.455,22593.0
2020-04-27 14:23:00,282.4684,282.4756,282.32,282.33,25975.0
2020-04-27 14:24:00,282.33,282.47,282.29,282.47,24170.0
2020-04-27 14:25:00,282.48,282.65,282.48,282.49,50488.0
2020-04-27 14:26:00,282.5,282.56,282.376,282.4514,40043.0
2020-04-27 14:27:00,282.4348,282.435,282.3353,282.41,19705.0
2020-04-27 14:28:00,282.42,282.51,282.38,282.41,21795.0
2020-04-27 14:29:00,282.46,282.5,282.38,282.4,31590.0
2020-04-27 14:30:00,282.41,282.56,282.41,282.46,31776.0
2020-04-27 14:31:00,282.485,282.58,282.361,282.39,24418.0
2020-04-27 14:32:00,282.4,282.6,282.35,282.58,50015.0
2020-04-27 14:33:00,282.585,282.7,282.54,282.67,39113.0
2020-04-27 14:34:00,282.651,282.77,282.651,282.71,37972.0
2020-04-27 14:35:00,282.69,282.76,282.66,282.705,24270.0
2020-04-27 14:36:00,282.7005,282.82,282.6504,282.72,75484.0
2020-04-27 14:37:00,282.73,282.86,282.73,282.85,31812.0
2020-04-27 14:38:00,282.84,282.9727,282.8303,282.935,45402.0
2020-04-27 14:39:00,282.93,283.01,282.82,282.93,70814.0
2020-04-27 14:40:00,282.926,282.935,282.7309,282.82,35491.0
2020-04-27 14:41:00,282.8039,283.02,282.8039,282.945,62736.0
2020-04-27 14:42:00,282.9292,283.0,282.92,282.95,24956.0
2020-04-27 14:43:00,282.96,283.0,282.87,282.92,35148.0
2020-04-27 14:44:00,282.92,282.97,282.78,282.94,31475.0
2020-04-27 14:45:00,282.94,282.95,282.865,282.8999,16767.0
2020-04-27 14:46:00,282.89,282.96,282.76,282.82,46958.0
2020-04-27 14:47:00,282.82,282.85,282.78,282.81,22992.0
2020-04-27 14:48:00,282.8239,282.83,282.7501,282.77,20167.0
2020-04-27 14:49:00,282.786,282.786,282.55,282.7104,54780.0
2020-04-27 14:50:00,282.72,282.95,282.71,282.82,69799.0
2020-04-27 14:51:00,282.81,282.815,282.6,282.7528,33813.0
2020-04-27 14:52:00,282.76,282.765,282.45,282.5929,43093.0
2020-04-27 14:53:00,282.595,282.595,282.4401,282.5218,35848.0
2020-04-27 14:54:00,282.53,282.67,282.5073,282.59,33165.0
2020-04-27 14:55:00,282.6,282.61,282.49,282.58,18547.0
2020-04-27 14:56:00,282.6194,282.6194,282.48,282.55,23576.0
2020-04-27 14:57:00,282.55,282.69,282.5411,282.5835,33362.0
2020-04-27 14:58:00,282.58,282.83,282.58,282.8299,36572.0
2020-04-27 14:59:00,282.84,282.84,282.62,282.65,61885.0
2020-04-27 15:00:00,282.665,282.69,282.48,282.586,41932.0
2020-04-27 15:01:00,282.6002,282.6475,282.4851,282.54,31954.0
2020-04-27 15:02:00,282.5401,282.7399,282.52,282.71,29366.0
2020-04-27 15:03:00,282.71,282.748,282.555,282.745,18797.0
2020-04-27 15:04:00,282.75,282.96,282.7,282.96,48260.0
2020-04-27 15:05:00,282.965,282.9797,282.796,282.815,45274.0
2020-04-27 15:06:00,282.81,282.93,282.65,282.67,60378.0
2020-04-27 15:07:00,282.6796,282.81,282.33,282.3386,57586.0
2020-04-27 15:08:00,282.35,282.55,282.3345,282.531,41833.0
2020-04-27 15:09:00,282.52,282.56,282.48,282.53,53306.0
2020-04-27 15:10:00,282.5453,282.64,282.4,282.436,40822.0
2020-04-27 15:11:00,282.45,282.49,282.37,282.4,39722.0
2020-04-27 15:12:00,282.39,282.575,282.38,282.54,30402.0
2020-04-27 15:13:00,282.55,282.59,282.45,282.56,18037.0
2020-04-27 15:14:00,282.53,282.7,282.53,282.7,36759.0
2020-04-27 15:15:00,282.7074,282.8156,282.67,282.73,35286.0
2020-04-27 15:16:00,282.7261,282.85,282.64,282.7523,41600.0
2020-04-27 15:17:00,282.7453,282.8,282.65,282.79,23354.0
2020-04-27 15:18:00,282.8,282.94,282.69,282.72,47526.0
2020-04-27 15:19:00,282.71,282.8699,282.6842,282.765,26913.0
2020-04-27 15:20:00,282.769,282.95,282.7,282.86,50873.0
2020-04-27 15:21:00,282.87,283.18,282.8632,283.0878,108042.0
2020-04-27 15:22:00,283.07,283.1062,282.96,283.02,46455.0
2020-04-27 15:23:00,283.0,283.1,282.95,283.0547,44026.0
2020-04-27 15:24:00,283.0605,283.14,283.02,283.05,49730.0
2020-04-27 15:25:00,283.05,283.17,282.99,283.0601,45176.0
2020-04-27 15:26:00,283.0775,283.0775,282.72,282.8577,59728.0
2020-04-27 15:27:00,282.8504,282.99,282.78,282.84,29718.0
2020-04-27 15:28:00,282.84,282.906,282.5,282.59,57514.0
2020-04-27 15:29:00,282.57,282.71,282.4228,282.4828,72054.0
2020-04-27 15:30:00,282.47,282.64,282.47,282.5548,47732.0
2020-04-27 15:31:00,282.59,282.771,282.54,282.67,61950.0
2020-04-27 15:32:00,282.66,282.8,282.62,282.78,30166.0
2020-04-27 15:33:00,282.74,282.74,282.41,282.42,43938.0
2020-04-27 15:34:00,282.41,282.77,282.41,282.62,65428.0
2020-04-27 15:35:00,282.6299,282.8,282.57,282.8,41155.0
2020-04-27 15:36:00,282.81,282.92,282.76,282.85,46581.0
2020-04-27 15:37:00,282.85,282.85,282.6529,282.6811,43862.0
2020-04-27 15:38:00,282.67,282.77,282.55,282.77,31716.0
2020-04-27 15:39:00,282.775,282.92,282.77,282.8422,45728.0
2020-04-27 15:40:00,282.84,282.84,282.6686,282.6858,23179.0
2020-04-27 15:41:00,282.6998,282.85,282.68,282.83,34826.0
2020-04-27 15:42:00,282.83,282.91,282.8,282.88,30932.0
2020-04-27 15:43:00,282.87,282.93,282.73,282.87,67029.0
2020-04-27 15:44:00,282.86,282.94,282.83,282.9,48774.0
2020-04-27 15:45:00,282.909,283.0,282.81,282.995,77027.0
2020-04-27 15:46:00,282.98,283.03,282.87,283.03,90011.0
2020-04-27 15:47:00,283.02,283.1,282.99,283.03,77195.0
2020-04-27 15:48:00,283.04,283.1,282.9428,283.01,56746.0
2020-04-27 15:49:00,283.05,283.0798,282.96,282.9888,50367.0
2020-04-27 15:50:00,282.98,283.19,282.96,283.13,78656.0
2020-04-27 15:51:00,283.2,283.61,282.6,283.085,224127.0
2020-04-27 15:52:00,283.11,283.18,282.87,282.93,56874.0
2020-04-27 15:53:00,282.9222,283.0,282.76,282.9,99554.0
2020-04-27 15:54:00,282.8821,283.05,282.83,282.9761,65817.0
2020-04-27 15:55:00,282.95,283.15,282.8,283.02,105281.0
2020-04-27 15:56:00,283.03,283.05,282.82,282.91,110736.0
2020-04-27 15:57:00,282.9114,283.09,282.88,283.0685,112548.0
2020-04-27 15:58:00,283.1,283.4,283.07,283.36,165833.0
2020-04-27 15:59:00,283.37,283.45,283.12,283.15,135945.0
2020-04-27 16:00:00,283.15,283.57,282.86,283.27,394266.0
2020-04-28 09:31:00,285.08,285.43,284.6201,285.42,786165.0
2020-04-28 09:32:00,285.43,285.68,284.97,285.04,173307.0
2020-04-28 09:33:00,285.02,285.39,284.81,285.18,98202.0
2020-04-28 09:34:00,285.25,285.345,284.58,285.345,101455.0
2020-04-28 09:35:00,285.49,285.6,285.08,285.54,110758.0
2020-04-28 09:36:00,285.59,285.83,285.35,285.72,124893.0
2020-04-28 09:37:00,285.78,285.8,285.24,285.53,107495.0
2020-04-28 09:38:00,285.51,285.51,284.75,284.9,102058.0
2020-04-28 09:39:00,284.94,284.94,284.4,284.4,107587.0
2020-04-28 09:40:00,284.4,284.65,284.28,284.49,91137.0
2020-04-28 09:41:00,284.46,284.8379,284.2303,284.65,89131.0
2020-04-28 09:42:00,284.65,284.815,284.45,284.53,75132.0
2020-04-28 09:43:00,284.455,284.65,284.36,284.4,62004.0
2020-04-28 09:44:00,284.39,284.7,284.35,284.59,60913.0
2020-04-28 09:45:00,284.59,284.72,284.424,284.68,53329.0
2020-04-28 09:46:00,284.68,285.06,284.67,285.025,95876.0
2020-04-28 09:47:00,285.06,285.39,284.9801,285.164,103034.0
2020-04-28 09:48:00,285.15,285.15,284.77,284.7713,77588.0
2020-04-28 09:49:00,284.775,285.3,284.76,285.19,67040.0
2020-04-28 09:50:00,285.04,285.19,284.905,284.92,55519.0
2020-04-28 09:51:00,284.92,285.0353,284.81,284.94,59034.0
2020-04-28 09:52:00,284.94,285.285,284.68,285.22,81850.0
2020-04-28 09:53:00,285.0838,285.35,285.0838,285.25,66277.0
2020-04-28 09:54:00,285.25,285.64,285.25,285.47,94284.0
2020-04-28 09:55:00,285.51,285.62,285.3501,285.395,63373.0
